family,subfamily,tribe,tips,broad_sociality,fine_sociality,ASR_sociality,sociality_ref
Megachilidae,Megachilinae,Anthidiini,Anthidium_adelphum,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Anthidium_aymara,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Anthidium_chubuti,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Anthidium_espinosai,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Anthidium_anurospilum,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Anthidium_mapuche,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Anthidium_gayi,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Anthidium_rubripes,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Anthidium_penai,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Anthidium_funereum,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Anthidium_maculosum,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Anthidium_deceptum,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Anthidium_cockerelli,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Anthidium_illustre,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Anthidium_formosum,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Anthidium_collectum,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Anthidium_edwardsii,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Anthidium_emarginatum,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Anthidium_tenuiflorae,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Anthidium_jocosum,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Anthidium_utahense,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Anthidium_mormonum,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Anthidium_palliventre,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Anthidium_montanum,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Anthidium_palmarum,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Anthidium_cingulatum,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Anthidium_manicatum,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Anthidium_punctatum,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Anthidium_clypeodentatum,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Afranthidium_abdominale,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Afranthidium_folliculosum,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Afranthidium_karrooense,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Afranthidium_alternans,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Afranthidium_carduele,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Afranthidium_schulthessii,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Afranthidium_capicola,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Afranthidium_rubellulum,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Afranthidium_poecilodontum,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Pseudoanthidium_eximium,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Pseudoanthidium_cribratum,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Pseudoanthidium_stigmaticorne,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Pseudoanthidium_micrurum,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Pseudoanthidium_minutulum,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Pseudoanthidium_scapulare,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Pseudoanthidium_nanum,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Pseudoanthidium_melanurum,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Pseudoanthidium_rhombiferum,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Pseudoanthidium_octodentatum,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Pseudoanthidium_tergofasciatum,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Pseudoanthidium_tuberculiferum,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Pseudoanthidium_reticulatum,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Pseudoanthidium_immaculatum,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Pseudoanthidium_junodi,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Pseudoanthidium_sjoestedti,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Pseudoanthidium_repetitum,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Pseudoanthidium_kryzhanovskii,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Serapista_rufipes,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Stelis_punctulatissima,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Stelis_breviuscula,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Stelis_phaeoptera,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Stelis_odontopyga,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Stelis_franconica,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Stelis_minima,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Stelis_minuta,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Stelis_anthracina,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Stelis_carnifex,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Stelis_montana,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Stelis_calliphorina,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Stelis_holocyanea,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Stelis_linsleyi,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Stelis_pavonina,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Stelis_subcaerulea,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Stelis_foederalis,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Stelis_nitida,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Stelis_monticola,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Stelis_lateralis,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Stelis_interrupta,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Stelis_paiute,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Stelis_semirubra,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Stelis_ornatula,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Stelis_subemarginata,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Stelis_palmarum,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Stelis_anasazi,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Stelis_robertsoni,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Stelis_permaculata,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Stelis_broemelingi,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Stelis_signata,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Stelis_anthidioides,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Stelis_hurdi,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Stelis_laticincta,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Stelis_rudbeckiarum,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Stelis_costalis,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Stelis_perpulchra,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Euaspis_abdominalis,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Euaspis_polynesia,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Euaspis_strandi,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Euaspis_carbonaria,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Stelis_nasuta,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Stelis_rozeni,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Stelis_annulata,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Stelis_ruficornis,kleptoparasite,,non-eusocial,Michener 2007
Megachilidae,Megachilinae,Anthidiini,Anthidiellum_absonulum,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Benanthis_madagascariensis,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Eoanthidium_clypeare,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Eoanthidium_turnericum,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Anthidiellum_notatum,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Anthidiellum_strigatum,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Anthidiellum_breviusculum,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Rhodanthidium_infuscatum,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Pachyanthidium_ausense,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Pachyanthidium_bicolor,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Pachyanthidium_cordatum,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Plesianthidium_rufocaudatum,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Plesianthidium_volkmanni,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Pachyanthidium_benguelense,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Plesianthidium_calescens,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Plesianthidium_cariniventre,solitary,,non-eusocial,Michener 1974
Megachilidae,Megachilinae,Anthidiini,Plesianthidium_trachusiforme,solitary,,non-eusocial,Michener 1974
